order_id,customer_id,store_id,order_date,channel,payment_method,order_status
O045157,C04967,ST003,2026-05-15,Physical Store,Credit Card,Cancelled
O045158,C02326,ST003,2025-07-24,Physical Store,Debit Card,Completed
O045159,C00936,ONLINE,2026-08-14,Online,Debit Card,Completed
O045160,C02997,ONLINE,2026-02-10,Online,UPI,Completed
O045161,C04538,ST005,2025-09-13,Physical Store,UPI,Completed
O045162,C04168,ONLINE,2026-04-24,Online,UPI,Completed
O045163,C04331,ONLINE,2025-05-26,Online,UPI,Completed
O045164,C00182,ST005,2024-12-28,Physical Store,UPI,Completed
O045165,C01978,ST001,2025-02-13,Physical Store,Net Banking,Completed
O045166,C00424,ONLINE,2025-09-17,Online,Credit Card,Completed
O045167,C00486,ONLINE,2025-10-06,Online,Debit Card,Completed
O045168,C01127,ST003,2026-07-17,Physical Store,UPI,Completed
O045169,C01487,ONLINE,2025-06-23,Online,UPI,Completed
O045170,C04171,ONLINE,2025-11-14,Online,UPI,Returned
O045171,C00216,ST005,2026-01-23,Physical Store,Credit Card,Completed
O045172,C00015,ST005,2025-03-31,Physical Store,Credit Card,Cancelled
O045173,C00740,ONLINE,2024-10-29,Online,UPI,Completed
O045174,C02017,ST002,2025-06-30,Physical Store,UPI,Completed
O045175,C00906,ONLINE,2026-01-30,Online,UPI,Cancelled
O045176,C00164,ONLINE,2025-04-02,Online,Debit Card,Completed
O045177,C02075,ST002,2025-09-08,Physical Store,Credit Card,Completed
O045178,C02098,ST002,2025-11-07,Physical Store,Debit Card,Completed
O045179,C00270,ST005,2024-12-11,Physical Store,UPI,Cancelled
O045180,C01738,ONLINE,2025-02-04,Online,UPI,Completed
O045181,C02728,ST001,2025-06-15,Physical Store,Net Banking,Completed
O045182,C03676,ST004,2024-09-29,Physical Store,Debit Card,Completed
O045183,C00743,ONLINE,2025-05-08,Online,UPI,Completed
O045184,C03443,ONLINE,2026-01-16,Online,UPI,Completed
O045185,C02307,ONLINE,2026-08-01,Online,Wallet,Completed
O045186,C01931,ONLINE,2024-12-12,Online,UPI,Completed
O045187,C04419,ONLINE,2025-10-02,Online,Debit Card,Completed
O045188,C00666,ST003,2026-02-08,Physical Store,UPI,Completed
O045189,C03400,ST003,2025-03-20,Physical Store,Credit Card,Completed
O045190,C04068,ONLINE,2025-06-20,Online,UPI,Completed
O045191,C00498,ONLINE,2024-11-02,Online,Credit Card,Cancelled
O045192,C03558,ONLINE,2025-12-03,Online,Credit Card,Completed
O045193,C01244,ONLINE,2025-09-01,Online,Credit Card,Completed
O045194,C04343,ST004,2026-07-10,Physical Store,UPI,Completed
O045195,C03494,ST004,2025-10-01,Physical Store,UPI,Completed
O045196,C02686,ONLINE,2024-11-16,Online,UPI,Completed
O045197,C00989,ST003,2026-02-16,Physical Store,Credit Card,Completed
O045198,C03397,ONLINE,2026-06-12,Online,UPI,Completed
O045199,C01824,ONLINE,2025-02-15,Online,UPI,Completed
O045200,C04934,ST001,2026-04-24,Physical Store,Debit Card,Completed
O045201,C00357,ST003,2025-03-12,Physical Store,Net Banking,Completed
O045202,C04661,ST002,2025-01-16,Physical Store,UPI,Completed
O045203,C02580,ONLINE,2026-04-25,Online,Credit Card,Completed
O045204,C01093,ST001,2025-06-05,Physical Store,UPI,Completed
O045205,C04250,ONLINE,2025-03-19,Online,Debit Card,Completed
O045206,C02405,ST004,2025-04-18,Physical Store,UPI,Completed
O045207,C00526,ST003,2026-05-07,Physical Store,UPI,Completed
O045208,C04680,ST004,2025-04-26,Physical Store,Net Banking,Completed
O045209,C00798,ONLINE,2024-10-17,Online,UPI,Completed
O045210,C03221,ST005,2026-05-17,Physical Store,Net Banking,Completed
O045211,C00336,ONLINE,2026-02-05,Online,Net Banking,Completed
O045212,C01958,ST005,2024-08-25,Physical Store,Credit Card,Completed
O045213,C01649,ST002,2025-07-17,Physical Store,Debit Card,Completed
O045214,C00890,ST002,2025-11-07,Physical Store,Debit Card,Completed
O045215,C03023,ONLINE,2025-11-09,Online,UPI,Completed
O045216,C02096,ONLINE,2025-08-03,Online,Debit Card,Completed
O045217,C03108,ST004,2026-08-13,Physical Store,Debit Card,Completed
O045218,C02346,ONLINE,2025-09-22,Online,Net Banking,Completed
O045219,C03158,ONLINE,2025-01-11,Online,Net Banking,Completed
O045220,C04194,ONLINE,2025-04-20,Online,UPI,Completed
O045221,C04510,ONLINE,2025-11-18,Online,Credit Card,Completed
O045222,C02439,ONLINE,2025-02-03,Online,UPI,Completed
O045223,C03393,ST001,2026-01-18,Physical Store,Credit Card,Completed
O045224,C01289,ONLINE,2025-11-13,Online,Credit Card,Completed
O045225,C01843,ONLINE,2025-07-06,Online,UPI,Completed
O045226,C01649,ONLINE,2025-04-10,Online,UPI,Completed
O045227,C03169,ST004,2024-11-21,Physical Store,UPI,Cancelled
O045228,C00677,ST001,2026-08-08,Physical Store,Credit Card,Completed
O045229,C04541,ONLINE,2024-09-17,Online,UPI,Completed
O045230,C01997,ONLINE,2026-06-08,Online,Debit Card,Completed
O045231,C04859,ST004,2026-04-18,Physical Store,UPI,Completed
O045232,C01311,ST002,2026-01-29,Physical Store,UPI,Completed
O045233,C03280,ST003,2026-02-19,Physical Store,Credit Card,Completed
O045234,C00476,ONLINE,2024-08-22,Online,UPI,Completed
O045235,C01073,ONLINE,2025-02-06,Online,UPI,Completed
O045236,C03204,ONLINE,2025-07-04,Online,Credit Card,Completed
O045237,C00375,ST001,2025-09-16,Physical Store,Net Banking,Completed
O045238,C04458,ONLINE,2026-03-04,Online,Wallet,Completed
O045239,C02894,ONLINE,2024-11-16,Online,UPI,Completed
O045240,C04972,ONLINE,2025-05-19,Online,UPI,Completed
O045241,C01668,ST003,2026-03-21,Physical Store,UPI,Completed
O045242,C04862,ONLINE,2025-10-16,Online,Credit Card,Completed
O045243,C02321,ST005,2025-08-23,Physical Store,Credit Card,Completed
O045244,C00509,ONLINE,2026-04-23,Online,UPI,Completed
O045245,C02144,ONLINE,2026-02-19,Online,Net Banking,Completed
O045246,C03479,ST004,2025-06-30,Physical Store,UPI,Completed
O045247,C02970,ONLINE,2026-02-07,Online,Credit Card,Completed
O045248,C03194,ST004,2025-11-24,Physical Store,Net Banking,Completed
O045249,C04807,ST005,2026-06-17,Physical Store,UPI,Completed
O045250,C03428,ONLINE,2025-10-14,Online,Credit Card,Completed
O045251,C03398,ST002,2025-07-27,Physical Store,Net Banking,Completed
O045252,C02097,ST002,2026-06-23,Physical Store,Debit Card,Completed
O045253,C03617,ONLINE,2025-12-24,Online,UPI,Returned
O045254,C00956,ONLINE,2025-12-31,Online,Debit Card,Completed
O045255,C03261,ONLINE,2026-03-25,Online,UPI,Completed
O045256,C04089,ST003,2024-09-11,Physical Store,Net Banking,Completed
O045257,C00830,ONLINE,2024-09-01,Online,Debit Card,Completed
O045258,C04135,ST001,2024-10-01,Physical Store,UPI,Completed
O045259,C04065,ONLINE,2024-10-14,Online,Debit Card,Completed
O045260,C02670,ST005,2025-02-11,Physical Store,Debit Card,Completed
O045261,C02983,ONLINE,2025-08-25,Online,UPI,Completed
O045262,C01021,ST003,2025-06-28,Physical Store,UPI,Completed
O045263,C00492,ST001,2025-02-05,Physical Store,UPI,Completed
O045264,C01726,ST001,2026-06-15,Physical Store,Wallet,Completed
O045265,C01301,ONLINE,2025-03-20,Online,Credit Card,Completed
O045266,C00067,ST004,2026-08-02,Physical Store,UPI,Completed
O045267,C04340,ST005,2026-04-30,Physical Store,Credit Card,Completed
O045268,C02451,ST005,2025-09-06,Physical Store,UPI,Completed
O045269,C04109,ST003,2025-08-16,Physical Store,UPI,Completed
O045270,C03660,ST005,2026-08-08,Physical Store,Credit Card,Returned
O045271,C03168,ONLINE,2025-11-07,Online,Wallet,Completed
O045272,C03028,ST004,2025-05-29,Physical Store,UPI,Completed
O045273,C03886,ST003,2026-04-08,Physical Store,Debit Card,Completed
O045274,C01104,ONLINE,2025-09-16,Online,Wallet,Completed
O045275,C03740,ONLINE,2025-06-04,Online,Net Banking,Completed
O045276,C00138,ONLINE,2026-06-29,Online,UPI,Completed
O045277,C04828,ONLINE,2024-09-28,Online,UPI,Completed
O045278,C00536,ST002,2025-02-25,Physical Store,Credit Card,Completed
O045279,C00055,ST005,2024-09-22,Physical Store,Credit Card,Completed
O045280,C03287,ST003,2025-03-24,Physical Store,UPI,Completed
O045281,C04508,ONLINE,2025-06-16,Online,UPI,Cancelled
O045282,C01312,ST001,2026-06-09,Physical Store,Net Banking,Completed
O045283,C04987,ST004,2025-12-27,Physical Store,Debit Card,Completed
O045284,C01237,ONLINE,2025-06-22,Online,Credit Card,Completed
O045285,C01036,ONLINE,2026-07-02,Online,Credit Card,Completed
O045286,C03463,ST002,2025-10-22,Physical Store,Debit Card,Returned
O045287,C01811,ST004,2025-10-20,Physical Store,Net Banking,Cancelled
O045288,C01501,ONLINE,2025-10-21,Online,Debit Card,Completed
O045289,C02564,ST003,2025-06-01,Physical Store,Credit Card,Completed
O045290,C03418,ONLINE,2026-03-15,Online,UPI,Completed
O045291,C03434,ONLINE,2026-08-08,Online,UPI,Completed
O045292,C03924,ST004,2025-03-01,Physical Store,Debit Card,Completed
O045293,C00295,ONLINE,2025-11-04,Online,Credit Card,Completed
O045294,C03092,ONLINE,2026-03-27,Online,Wallet,Completed
O045295,C04871,ONLINE,2024-10-18,Online,UPI,Completed
O045296,C03588,ONLINE,2025-07-02,Online,Debit Card,Completed
O045297,C01664,ST002,2025-12-19,Physical Store,Debit Card,Completed
O045298,C01022,ST004,2025-09-29,Physical Store,Credit Card,Completed
O045299,C02427,ONLINE,2025-01-11,Online,Debit Card,Completed
O045300,C03147,ST005,2024-11-15,Physical Store,Credit Card,Completed
O045301,C04948,ONLINE,2025-05-05,Online,UPI,Completed
O045302,C01072,ONLINE,2025-05-15,Online,UPI,Returned
O045303,C02289,ST001,2026-07-13,Physical Store,Credit Card,Completed
O045304,C04426,ONLINE,2025-08-19,Online,UPI,Completed
O045305,C01886,ST001,2026-03-28,Physical Store,Credit Card,Completed
O045306,C02604,ONLINE,2025-03-13,Online,UPI,Completed
O045307,C04736,ST001,2025-09-07,Physical Store,Credit Card,Completed
O045308,C04606,ONLINE,2025-05-16,Online,UPI,Completed
O045309,C03009,ONLINE,2026-01-27,Online,Debit Card,Completed
O045310,C03916,ONLINE,2025-10-29,Online,Credit Card,Cancelled
O045311,C02068,ONLINE,2026-02-24,Online,UPI,Completed
O045312,C04784,ONLINE,2025-10-18,Online,Credit Card,Completed
O045313,C03386,ST005,2026-06-11,Physical Store,Debit Card,Completed
O045314,C01702,ONLINE,2025-06-13,Online,UPI,Completed
O045315,C02095,ONLINE,2025-03-09,Online,UPI,Completed
O045316,C02168,ONLINE,2025-05-23,Online,Debit Card,Completed
O045317,C02529,ONLINE,2025-03-06,Online,UPI,Cancelled
O045318,C03827,ST002,2024-11-20,Physical Store,Debit Card,Cancelled
O045319,C01895,ONLINE,2025-09-08,Online,UPI,Completed
O045320,C02218,ST003,2024-11-14,Physical Store,UPI,Completed
O045321,C02225,ST003,2025-07-08,Physical Store,UPI,Completed
O045322,C03516,ONLINE,2025-10-29,Online,Credit Card,Completed
O045323,C03460,ONLINE,2024-11-30,Online,UPI,Completed
O045324,C01512,ONLINE,2024-09-24,Online,UPI,Completed
O045325,C03176,ONLINE,2026-07-09,Online,UPI,Completed
O045326,C00339,ONLINE,2025-05-03,Online,UPI,Completed
O045327,C00634,ONLINE,2025-10-14,Online,UPI,Completed
O045328,C01960,ST004,2026-04-05,Physical Store,Credit Card,Completed
O045329,C00526,ONLINE,2025-08-05,Online,Debit Card,Completed
O045330,C00281,ONLINE,2025-07-18,Online,UPI,Completed
O045331,C00634,ONLINE,2025-10-13,Online,Debit Card,Completed
O045332,C01233,ONLINE,2025-06-17,Online,UPI,Returned
O045333,C04237,ST005,2025-07-03,Physical Store,Wallet,Completed
O045334,C03826,ONLINE,2026-03-26,Online,UPI,Completed
O045335,C03406,ONLINE,2025-09-01,Online,UPI,Completed
O045336,C00951,ONLINE,2025-07-20,Online,UPI,Completed
O045337,C04666,ST003,2026-07-05,Physical Store,UPI,Completed
O045338,C02499,ONLINE,2025-12-17,Online,Debit Card,Completed
O045339,C02306,ONLINE,2026-02-15,Online,UPI,Completed
O045340,C01608,ST002,2025-05-16,Physical Store,UPI,Completed
O045341,C00643,ONLINE,2025-11-24,Online,Credit Card,Completed
O045342,C04716,ST002,2025-01-18,Physical Store,UPI,Returned
O045343,C00315,ONLINE,2025-05-20,Online,UPI,Cancelled
O045344,C01329,ST003,2025-06-21,Physical Store,Debit Card,Completed
O045345,C04393,ST001,2026-08-14,Physical Store,UPI,Completed
O045346,C01654,ONLINE,2024-09-22,Online,Wallet,Completed
O045347,C03936,ST001,2025-06-25,Physical Store,Wallet,Completed
O045348,C00661,ONLINE,2025-04-12,Online,UPI,Completed
O045349,C03623,ONLINE,2026-06-16,Online,Credit Card,Completed
O045350,C00222,ONLINE,2026-06-25,Online,UPI,Completed
O045351,C03941,ST003,2025-08-05,Physical Store,Net Banking,Completed
O045352,C04136,ONLINE,2025-07-22,Online,Debit Card,Completed
O045353,C04565,ONLINE,2024-12-03,Online,Wallet,Returned
O045354,C00231,ST003,2025-11-23,Physical Store,Credit Card,Completed
O045355,C02275,ST003,2024-08-28,Physical Store,Credit Card,Completed
O045356,C02834,ONLINE,2025-01-04,Online,UPI,Cancelled
O045357,C03527,ONLINE,2026-06-21,Online,Credit Card,Returned
O045358,C01876,ST003,2026-03-10,Physical Store,Credit Card,Completed
O045359,C03817,ST005,2026-08-17,Physical Store,UPI,Completed
O045360,C04140,ONLINE,2025-02-25,Online,Credit Card,Completed
O045361,C02918,ST005,2024-12-19,Physical Store,Credit Card,Completed
O045362,C01170,ONLINE,2024-10-15,Online,UPI,Cancelled
O045363,C01011,ONLINE,2025-08-24,Online,Net Banking,Completed
O045364,C01130,ONLINE,2025-07-03,Online,Debit Card,Completed
O045365,C04906,ONLINE,2024-11-04,Online,UPI,Completed
O045366,C02735,ST003,2026-06-13,Physical Store,UPI,Completed
O045367,C01598,ST005,2026-02-19,Physical Store,UPI,Completed
O045368,C02896,ST003,2025-03-21,Physical Store,Wallet,Completed
O045369,C01670,ST001,2024-12-18,Physical Store,Net Banking,Completed
O045370,C01854,ONLINE,2026-04-25,Online,UPI,Completed
O045371,C00576,ST002,2025-04-19,Physical Store,UPI,Completed
O045372,C00428,ONLINE,2024-12-18,Online,UPI,Completed
O045373,C00090,ST004,2024-10-12,Physical Store,Net Banking,Completed
O045374,C00728,ST003,2024-08-28,Physical Store,Net Banking,Completed
O045375,C02838,ONLINE,2026-04-17,Online,Credit Card,Completed
O045376,C02861,ONLINE,2025-03-31,Online,UPI,Completed
O045377,C00518,ST001,2026-02-09,Physical Store,UPI,Completed
O045378,C00912,ST002,2024-10-22,Physical Store,UPI,Completed
O045379,C02611,ST004,2026-01-28,Physical Store,Debit Card,Completed
O045380,C00867,ONLINE,2025-10-14,Online,Debit Card,Completed
O045381,C01850,ST002,2024-12-09,Physical Store,Net Banking,Completed
O045382,C00028,ONLINE,2025-03-03,Online,UPI,Completed
O045383,C04908,ST003,2024-10-27,Physical Store,UPI,Completed
O045384,C03088,ST004,2025-12-26,Physical Store,Credit Card,Completed
O045385,C01043,ST003,2025-09-18,Physical Store,Debit Card,Completed
O045386,C04934,ONLINE,2026-07-11,Online,UPI,Completed
O045387,C04987,ONLINE,2025-07-22,Online,Net Banking,Completed
O045388,C02868,ONLINE,2025-06-01,Online,Wallet,Completed
O045389,C03400,ST003,2025-05-16,Physical Store,UPI,Completed
O045390,C00074,ONLINE,2025-04-13,Online,Credit Card,Completed
O045391,C00139,ST002,2025-04-23,Physical Store,UPI,Completed
O045392,C00056,ONLINE,2025-06-11,Online,UPI,Completed
O045393,C03718,ST004,2026-06-20,Physical Store,UPI,Completed
O045394,C00399,ST002,2026-07-28,Physical Store,UPI,Returned
O045395,C02335,ONLINE,2025-01-24,Online,Net Banking,Completed
O045396,C02763,ONLINE,2025-03-13,Online,Credit Card,Completed
O045397,C00557,ONLINE,2026-02-13,Online,UPI,Completed
O045398,C04064,ONLINE,2025-02-14,Online,Net Banking,Completed
O045399,C02206,ONLINE,2024-09-05,Online,Debit Card,Completed
O045400,C01498,ST005,2026-02-04,Physical Store,Wallet,Completed
O045401,C03656,ONLINE,2024-10-18,Online,Debit Card,Completed
O045402,C01541,ONLINE,2026-01-20,Online,Net Banking,Completed
O045403,C03942,ST002,2025-03-30,Physical Store,UPI,Cancelled
O045404,C00913,ONLINE,2025-09-29,Online,Net Banking,Completed
O045405,C02324,ST005,2025-11-02,Physical Store,Credit Card,Cancelled
O045406,C02954,ST005,2024-11-04,Physical Store,UPI,Completed
O045407,C03406,ST003,2025-09-24,Physical Store,Credit Card,Completed
O045408,C01314,ONLINE,2025-06-13,Online,Debit Card,Completed
O045409,C00247,ST005,2026-08-17,Physical Store,Debit Card,Completed
O045410,C02119,ONLINE,2025-10-13,Online,UPI,Completed
O045411,C04434,ONLINE,2026-02-14,Online,Net Banking,Completed
O045412,C02056,ST004,2026-06-23,Physical Store,Debit Card,Returned
O045413,C01505,ST002,2024-09-07,Physical Store,Credit Card,Completed
O045414,C01126,ST002,2025-09-11,Physical Store,Debit Card,Completed
O045415,C04224,ONLINE,2024-09-30,Online,Debit Card,Completed
O045416,C00474,ST004,2025-02-05,Physical Store,Net Banking,Completed
O045417,C04254,ST005,2025-01-14,Physical Store,UPI,Cancelled
O045418,C02820,ST003,2026-01-10,Physical Store,Net Banking,Completed
O045419,C00479,ST004,2025-07-02,Physical Store,Debit Card,Completed
O045420,C00171,ONLINE,2026-02-14,Online,Credit Card,Completed
O045421,C00200,ONLINE,2026-05-18,Online,UPI,Cancelled
O045422,C04500,ST004,2025-03-06,Physical Store,UPI,Returned
O045423,C00383,ONLINE,2025-09-27,Online,Credit Card,Completed
O045424,C00803,ST005,2025-06-08,Physical Store,UPI,Completed
O045425,C00197,ST005,2025-06-09,Physical Store,UPI,Completed
O045426,C03702,ST001,2024-12-25,Physical Store,UPI,Completed
O045427,C03349,ONLINE,2026-01-19,Online,Credit Card,Completed
O045428,C01061,ST005,2026-01-03,Physical Store,Credit Card,Completed
O045429,C03077,ST001,2024-12-23,Physical Store,Wallet,Completed
O045430,C01870,ONLINE,2025-06-04,Online,UPI,Completed
O045431,C03725,ST001,2024-09-29,Physical Store,Debit Card,Completed
O045432,C00702,ONLINE,2026-07-09,Online,UPI,Completed
O045433,C00953,ST002,2024-10-08,Physical Store,Credit Card,Completed
O045434,C00067,ONLINE,2025-04-11,Online,Debit Card,Completed
O045435,C01109,ST003,2026-02-01,Physical Store,UPI,Completed
O045436,C01224,ONLINE,2024-09-05,Online,Credit Card,Completed
O045437,C03213,ST003,2024-10-05,Physical Store,Credit Card,Completed
O045438,C01915,ONLINE,2026-02-17,Online,Debit Card,Completed
O045439,C00861,ST003,2024-11-02,Physical Store,UPI,Completed
O045440,C01982,ONLINE,2026-04-09,Online,UPI,Completed
O045441,C02865,ST002,2024-10-03,Physical Store,UPI,Completed
O045442,C04023,ST003,2026-05-30,Physical Store,UPI,Completed
O045443,C02430,ST004,2025-05-29,Physical Store,Net Banking,Completed
O045444,C02486,ONLINE,2025-06-09,Online,UPI,Completed
O045445,C03465,ONLINE,2026-04-15,Online,UPI,Completed
O045446,C00346,ST004,2024-09-20,Physical Store,UPI,Completed
O045447,C03156,ST004,2026-07-30,Physical Store,UPI,Cancelled
O045448,C02438,ONLINE,2026-02-06,Online,Wallet,Completed
O045449,C04688,ONLINE,2024-10-17,Online,UPI,Completed
O045450,C00923,ST001,2024-10-23,Physical Store,UPI,Completed
O045451,C04836,ONLINE,2025-01-04,Online,Credit Card,Completed
O045452,C02435,ONLINE,2025-05-09,Online,UPI,Completed
O045453,C04792,ST003,2025-04-27,Physical Store,Debit Card,Completed
O045454,C02239,ONLINE,2024-10-12,Online,UPI,Completed
O045455,C00807,ONLINE,2025-12-26,Online,Wallet,Completed
O045456,C03765,ONLINE,2026-07-21,Online,Net Banking,Completed
O045457,C01863,ONLINE,2025-06-20,Online,Debit Card,Completed
O045458,C02459,ST003,2024-12-05,Physical Store,UPI,Completed
O045459,C01216,ONLINE,2026-01-03,Online,Debit Card,Returned
O045460,C02065,ONLINE,2025-08-20,Online,Credit Card,Completed
O045461,C00336,ONLINE,2026-03-11,Online,Credit Card,Completed
O045462,C01980,ONLINE,2026-06-29,Online,Credit Card,Completed
O045463,C04731,ST002,2025-01-26,Physical Store,UPI,Completed
O045464,C03634,ST004,2026-08-05,Physical Store,UPI,Completed
O045465,C01517,ST001,2025-03-22,Physical Store,UPI,Completed
O045466,C04595,ST004,2025-05-29,Physical Store,UPI,Completed
